,Serving,Win,Service,dir_srv,Surface,isAce,count
553,Receiving,Loss,2nd,Wide,Hard,False,1
554,Serving,Win,1st,Down the T,Hard,False,1
555,Serving,Loss,2nd,Down the T,Hard,False,1
556,Serving,Win,1st,Down the T,Hard,False,1
558,Serving,Win,1st,Down the T,Hard,True,1
559,Receiving,Loss,2nd,Body,Hard,False,1
560,Receiving,Loss,1st,Wide,Hard,False,1
561,Receiving,Loss,1st,Wide,Hard,True,1
562,Receiving,Win,2nd,Body,Hard,False,1
563,Receiving,Win,1st,Down the T,Hard,False,1
564,Receiving,Win,2nd,Wide,Hard,False,1
565,Receiving,Loss,2nd,Body,Hard,False,1
566,Receiving,Loss,1st,Down the T,Hard,True,1
567,Serving,Win,1st,Wide,Hard,False,1
568,Serving,Loss,2nd,Down the T,Hard,False,1
569,Serving,Win,2nd,Wide,Hard,False,1
570,Serving,Win,1st,Down the T,Hard,False,1
571,Serving,Win,1st,Down the T,Hard,True,1
572,Receiving,Loss,2nd,Body,Hard,False,1
573,Receiving,Win,1st,Down the T,Hard,False,1
574,Receiving,Win,1st,Wide,Hard,False,1
575,Receiving,Loss,1st,Down the T,Hard,True,1
576,Receiving,Loss,1st,Wide,Hard,True,1
577,Receiving,Win,2nd,Body,Hard,False,1
578,Receiving,Win,2nd,Body,Hard,False,1
579,Receiving,Win,1st,Wide,Hard,False,1
580,Serving,Win,1st,Wide,Hard,False,1
581,Serving,Loss,1st,Wide,Hard,False,1
582,Serving,Loss,2nd,Wide,Hard,False,1
583,Serving,Win,1st,Wide,Hard,False,1
584,Serving,Win,1st,Wide,Hard,True,1
585,Serving,Win,1st,Wide,Hard,False,1
587,Receiving,Win,2nd,Body,Hard,False,1
588,Receiving,Loss,1st,Wide,Hard,False,1
589,Receiving,Win,1st,Body,Hard,False,1
590,Receiving,Loss,1st,Down the T,Hard,False,1
591,Receiving,Win,2nd,Body,Hard,False,1
592,Receiving,Loss,1st,Wide,Hard,True,1
593,Receiving,Win,2nd,Wide,Hard,False,1
594,Receiving,Win,2nd,Down the T,Hard,False,1
595,Receiving,Loss,1st,Down the T,Hard,False,1
596,Receiving,Win,1st,Down the T,Hard,False,1
597,Receiving,Win,2nd,Body,Hard,False,1
598,Serving,Win,1st,Down the T,Hard,True,1
599,Serving,Win,1st,Wide,Hard,False,1
600,Serving,Win,1st,Down the T,Hard,False,1
601,Serving,Win,1st,Wide,Hard,True,1
602,Receiving,Loss,1st,Wide,Hard,True,1
603,Receiving,Loss,1st,Wide,Hard,False,1
604,Receiving,Win,2nd,Body,Hard,False,1
605,Receiving,Win,2nd,Body,Hard,False,1
606,Receiving,Loss,1st,Wide,Hard,False,1
607,Receiving,Win,2nd,Wide,Hard,False,1
608,Receiving,Loss,1st,Wide,Hard,False,1
609,Receiving,Loss,2nd,Wide,Hard,False,1
610,Serving,Loss,2nd,Down the T,Hard,False,1
611,Serving,Win,1st,Down the T,Hard,False,1
612,Serving,Win,1st,Wide,Hard,False,1
613,Serving,Win,1st,Down the T,Hard,False,1
614,Serving,Win,1st,Wide,Hard,True,1
615,Receiving,Loss,1st,Body,Hard,False,1
616,Receiving,Win,1st,Wide,Hard,False,1
617,Receiving,Win,1st,Body,Hard,False,1
618,Receiving,Win,2nd,Wide,Hard,False,1
619,Receiving,Win,1st,Wide,Hard,False,1
620,Serving,Win,1st,Wide,Hard,False,1
621,Serving,Loss,1st,Down the T,Hard,False,1
622,Serving,Win,1st,Down the T,Hard,False,1
623,Serving,Win,1st,Down the T,Hard,False,1
624,Serving,Win,1st,Down the T,Hard,False,1
625,Receiving,Win,1st,Down the T,Hard,False,1
626,Receiving,Loss,1st,Down the T,Hard,False,1
627,Receiving,Win,2nd,Body,Hard,False,1
628,Receiving,Win,1st,Down the T,Hard,False,1
629,Receiving,Loss,1st,Wide,Hard,False,1
630,Receiving,Win,2nd,Body,Hard,False,1
631,Serving,Win,1st,Wide,Hard,True,1
632,Serving,Win,2nd,Wide,Hard,False,1
633,Serving,Win,2nd,Down the T,Hard,False,1
634,Serving,Win,2nd,Down the T,Hard,False,1
635,Receiving,Loss,1st,Wide,Hard,True,1
636,Receiving,Win,1st,Wide,Hard,False,1
637,Receiving,Loss,1st,Wide,Hard,False,1
638,Receiving,Win,1st,Down the T,Hard,False,1
639,Receiving,Loss,1st,Down the T,Hard,False,1
640,Receiving,Loss,1st,Down the T,Hard,False,1
641,Serving,Win,2nd,Wide,Hard,False,1
642,Serving,Win,2nd,Wide,Hard,False,1
644,Serving,Win,1st,Down the T,Hard,False,1
645,Serving,Win,1st,Wide,Hard,False,1
646,Receiving,Loss,1st,Wide,Hard,False,1
647,Receiving,Loss,2nd,Body,Hard,False,1
648,Receiving,Loss,2nd,Body,Hard,False,1
649,Receiving,Loss,2nd,Down the T,Hard,False,1
650,Serving,Win,1st,Body,Hard,False,1
651,Serving,Loss,1st,Down the T,Hard,False,1
652,Serving,Win,1st,Down the T,Hard,False,1
653,Serving,Loss,2nd,Wide,Hard,False,1
654,Serving,Win,1st,Down the T,Hard,False,1
655,Serving,Win,1st,Wide,Hard,False,1
656,Receiving,Loss,2nd,Wide,Hard,False,1
657,Receiving,Loss,1st,Wide,Hard,False,1
658,Receiving,Loss,1st,Down the T,Hard,False,1
659,Receiving,Loss,2nd,Body,Hard,False,1
660,Serving,Win,1st,Down the T,Hard,False,1
661,Serving,Win,2nd,Body,Hard,False,1
662,Serving,Win,1st,Wide,Hard,True,1
663,Serving,Win,1st,Wide,Hard,True,1
664,Receiving,Loss,1st,Wide,Hard,False,1
665,Receiving,Win,1st,Down the T,Hard,False,1
666,Receiving,Loss,2nd,Body,Hard,False,1
667,Receiving,Loss,1st,Wide,Hard,True,1
668,Receiving,Loss,2nd,Down the T,Hard,False,1
669,Serving,Win,1st,Down the T,Hard,False,1
670,Serving,Win,1st,Wide,Hard,False,1
671,Serving,Loss,2nd,Body,Hard,False,1
672,Serving,Win,2nd,Wide,Hard,False,1
673,Serving,Win,1st,Down the T,Hard,False,1
674,Receiving,Win,2nd,Down the T,Hard,False,1
675,Receiving,Loss,1st,Down the T,Hard,False,1
676,Receiving,Loss,1st,Down the T,Hard,True,1
677,Receiving,Loss,1st,Down the T,Hard,False,1
678,Receiving,Loss,2nd,Wide,Hard,False,1
679,Serving,Win,1st,Down the T,Hard,False,1
680,Serving,Win,1st,Wide,Hard,False,1
681,Serving,Win,2nd,Body,Hard,False,1
682,Serving,Win,1st,Down the T,Hard,False,1
683,Receiving,Loss,1st,Down the T,Hard,False,1
684,Receiving,Loss,1st,Wide,Hard,True,1
685,Receiving,Win,2nd,Down the T,Hard,False,1
686,Receiving,Loss,1st,Down the T,Hard,False,1
687,Receiving,Loss,1st,Wide,Hard,False,1
688,Serving,Loss,1st,Wide,Hard,False,1
689,Serving,Win,2nd,Body,Hard,False,1
690,Serving,Win,1st,Wide,Hard,False,1
691,Serving,Loss,2nd,Wide,Hard,False,1
692,Serving,Loss,2nd,Wide,Hard,False,1
693,Serving,Win,2nd,Wide,Hard,False,1
694,Serving,Win,1st,Wide,Hard,False,1
695,Serving,Win,1st,Wide,Hard,False,1
696,Receiving,Loss,1st,Down the T,Hard,True,1
697,Receiving,Loss,1st,Wide,Hard,False,1
698,Receiving,Win,1st,Wide,Hard,False,1
699,Receiving,Loss,1st,Down the T,Hard,False,1
700,Receiving,Loss,2nd,Down the T,Hard,False,1
701,Serving,Loss,1st,Wide,Hard,False,1
702,Serving,Win,1st,Wide,Hard,False,1
703,Serving,Win,1st,Down the T,Hard,False,1
704,Serving,Win,2nd,Body,Hard,False,1
705,Serving,Win,2nd,Body,Hard,False,1
706,Receiving,Loss,1st,Wide,Hard,False,1
707,Receiving,Loss,1st,Wide,Hard,False,1
708,Receiving,Loss,1st,Down the T,Hard,True,1
709,Receiving,Win,2nd,Body,Hard,False,1
710,Receiving,Loss,1st,Wide,Hard,False,1
711,Serving,Loss,1st,Wide,Hard,False,1
712,Serving,Win,1st,Body,Hard,False,1
713,Serving,Loss,1st,Down the T,Hard,False,1
714,Serving,Win,1st,Down the T,Hard,False,1
715,Serving,Win,1st,Down the T,Hard,False,1
716,Serving,Win,1st,Wide,Hard,False,1
717,Receiving,Win,2nd,Body,Hard,False,1
718,Receiving,Loss,2nd,Body,Hard,False,1
719,Receiving,Win,1st,Down the T,Hard,False,1
720,Receiving,Loss,1st,Down the T,Hard,False,1
721,Receiving,Loss,1st,Wide,Hard,False,1
722,Receiving,Loss,1st,Down the T,Hard,False,1
723,Serving,Win,1st,Body,Hard,False,1
724,Serving,Win,1st,Wide,Hard,False,1
725,Serving,Win,2nd,Wide,Hard,False,1
726,Serving,Loss,2nd,Wide,Hard,False,1
727,Serving,Win,2nd,Body,Hard,False,1
728,Receiving,Loss,1st,Down the T,Hard,True,1
729,Receiving,Loss,2nd,Body,Hard,False,1
730,Receiving,Loss,1st,Down the T,Hard,True,1
731,Receiving,Win,2nd,Wide,Hard,False,1
732,Receiving,Loss,1st,Wide,Hard,False,1
733,Serving,Win,1st,Down the T,Hard,False,1
734,Serving,Win,1st,Wide,Hard,False,1
735,Serving,Loss,1st,Down the T,Hard,False,1
736,Serving,Win,1st,Wide,Hard,False,1
737,Serving,Win,1st,Wide,Hard,False,1
739,Serving,Win,1st,Wide,Hard,False,1
740,Serving,Win,1st,Down the T,Hard,False,1
741,Receiving,Win,2nd,Body,Hard,False,1
743,Serving,Win,1st,Wide,Hard,False,1
744,Serving,Loss,1st,Down the T,Hard,False,1
745,Receiving,Loss,2nd,Down the T,Hard,False,1
746,Receiving,Loss,1st,Wide,Hard,False,1
748,Serving,Win,1st,Down the T,Hard,False,1
749,Serving,Win,2nd,Wide,Hard,False,1
750,Serving,Win,1st,Down the T,Hard,False,1
751,Serving,Win,1st,Down the T,Hard,False,1
752,Serving,Loss,1st,Down the T,Hard,False,1
753,Serving,Loss,2nd,Down the T,Hard,False,1
754,Serving,Loss,2nd,Down the T,Hard,False,1
755,Serving,Win,1st,Down the T,Hard,False,1
756,Serving,Win,1st,Wide,Hard,False,1
757,Receiving,Loss,2nd,Wide,Hard,False,1
758,Receiving,Loss,1st,Body,Hard,False,1
759,Receiving,Win,1st,Down the T,Hard,False,1
760,Receiving,Win,2nd,Down the T,Hard,False,1
761,Receiving,Loss,1st,Wide,Hard,False,1
762,Receiving,Loss,1st,Wide,Hard,False,1
763,Serving,Win,2nd,Down the T,Hard,False,1
764,Serving,Win,1st,Wide,Hard,False,1
765,Serving,Loss,2nd,Wide,Hard,False,1
766,Serving,Win,1st,Wide,Hard,True,1
767,Serving,Win,1st,Wide,Hard,True,1
769,Receiving,Win,1st,Wide,Hard,False,1
770,Receiving,Win,2nd,Body,Hard,False,1
771,Receiving,Win,2nd,Down the T,Hard,False,1
772,Receiving,Win,2nd,Wide,Hard,False,1
773,Serving,Loss,1st,Wide,Hard,False,1
774,Serving,Win,1st,Down the T,Hard,False,1
775,Serving,Win,1st,Wide,Hard,False,1
776,Serving,Win,2nd,Down the T,Hard,False,1
777,Serving,Win,1st,Wide,Hard,False,1
778,Receiving,Loss,2nd,Body,Hard,False,1
779,Receiving,Loss,1st,Body,Hard,False,1
780,Receiving,Win,1st,Wide,Hard,False,1
781,Receiving,Loss,1st,Wide,Hard,False,1
782,Receiving,Loss,2nd,Down the T,Hard,False,1
783,Serving,Win,1st,Wide,Hard,False,1
784,Serving,Win,1st,Wide,Hard,False,1
785,Serving,Win,2nd,Body,Hard,False,1
786,Serving,Win,2nd,Down the T,Hard,False,1
787,Receiving,Loss,1st,Down the T,Hard,False,1
788,Receiving,Loss,1st,Wide,Hard,False,1
789,Receiving,Win,2nd,Body,Hard,False,1
790,Receiving,Win,1st,Down the T,Hard,False,1
791,Receiving,Loss,1st,Wide,Hard,False,1
792,Receiving,Loss,1st,Wide,Hard,False,1
793,Serving,Win,2nd,Wide,Hard,False,1
794,Serving,Win,2nd,Wide,Hard,False,1
795,Serving,Win,1st,Down the T,Hard,False,1
796,Serving,Win,1st,Body,Hard,False,1
797,Receiving,Win,1st,Wide,Hard,False,1
798,Receiving,Win,1st,Wide,Hard,False,1
799,Receiving,Win,1st,Down the T,Hard,False,1
800,Receiving,Loss,1st,Wide,Hard,False,1
801,Receiving,Loss,2nd,Wide,Hard,False,1
802,Receiving,Loss,2nd,Wide,Hard,False,1
803,Receiving,Loss,2nd,Wide,Hard,False,1
804,Receiving,Win,2nd,Down the T,Hard,False,1
805,Receiving,Loss,1st,Down the T,Hard,False,1
806,Receiving,Win,2nd,Down the T,Hard,False,1
807,Receiving,Loss,1st,Wide,Hard,False,1
808,Receiving,Loss,2nd,Body,Hard,False,1
809,Serving,Win,1st,Down the T,Hard,False,1
810,Serving,Loss,2nd,Down the T,Hard,False,1
811,Serving,Loss,2nd,Wide,Hard,False,1
812,Serving,Win,2nd,Down the T,Hard,False,1
813,Serving,Loss,1st,Wide,Hard,False,1
814,Serving,Loss,2nd,Body,Hard,False,1
815,Receiving,Win,2nd,Down the T,Hard,False,1
816,Receiving,Loss,1st,Wide,Hard,True,1
817,Receiving,Win,2nd,Body,Hard,False,1
818,Receiving,Loss,1st,Wide,Hard,False,1
819,Receiving,Loss,1st,Wide,Hard,False,1
820,Receiving,Win,2nd,Body,Hard,False,1
821,Receiving,Loss,1st,Wide,Hard,True,1
822,Receiving,Win,2nd,Body,Hard,False,1
823,Receiving,Loss,1st,Wide,Hard,False,1
824,Receiving,Loss,1st,Down the T,Hard,True,1
825,Serving,Loss,2nd,Wide,Hard,False,1
826,Serving,Win,1st,Down the T,Hard,False,1
827,Serving,Win,2nd,Down the T,Hard,False,1
828,Serving,Win,1st,Down the T,Hard,True,1
829,Serving,Win,1st,Wide,Hard,False,1
830,Receiving,Loss,1st,Wide,Hard,False,1
831,Receiving,Loss,1st,Wide,Hard,False,1
832,Receiving,Loss,2nd,Down the T,Hard,False,1
833,Receiving,Loss,1st,Wide,Hard,False,1
834,Serving,Win,2nd,Body,Hard,False,1
835,Serving,Win,2nd,Body,Hard,False,1
836,Serving,Win,1st,Wide,Hard,True,1
837,Serving,Win,1st,Down the T,Hard,False,1
838,Receiving,Loss,1st,Wide,Hard,False,1
839,Receiving,Win,2nd,Down the T,Hard,False,1
840,Receiving,Win,1st,Wide,Hard,False,1
841,Receiving,Loss,2nd,Wide,Hard,False,1
842,Receiving,Loss,1st,Down the T,Hard,False,1
843,Receiving,Loss,2nd,Wide,Hard,False,1
844,Serving,Win,1st,Down the T,Hard,False,1
845,Serving,Win,1st,Wide,Hard,True,1
847,Serving,Loss,2nd,Wide,Hard,False,1
848,Serving,Win,1st,Wide,Hard,True,1
849,Receiving,Loss,2nd,Wide,Hard,False,1
850,Receiving,Loss,1st,Down the T,Hard,False,1
851,Receiving,Loss,1st,Down the T,Hard,False,1
852,Receiving,Loss,2nd,Wide,Hard,False,1
853,Serving,Win,1st,Down the T,Hard,False,1
854,Serving,Win,2nd,Down the T,Hard,False,1
855,Serving,Loss,2nd,Body,Hard,False,1
856,Serving,Win,1st,Wide,Hard,False,1
857,Serving,Win,2nd,Wide,Hard,False,1
858,Receiving,Loss,2nd,Down the T,Hard,False,1
859,Receiving,Win,1st,Wide,Hard,False,1
860,Receiving,Loss,1st,Wide,Hard,False,1
861,Receiving,Loss,1st,Wide,Hard,False,1
862,Receiving,Loss,1st,Wide,Hard,False,1
863,Serving,Win,1st,Down the T,Hard,False,1
864,Serving,Win,1st,Down the T,Hard,False,1
865,Serving,Win,1st,Wide,Hard,False,1
866,Serving,Win,1st,Wide,Hard,False,1
867,Receiving,Win,2nd,Wide,Hard,False,1
868,Receiving,Win,1st,Down the T,Hard,False,1
869,Receiving,Win,2nd,Body,Hard,False,1
870,Receiving,Loss,1st,Down the T,Hard,True,1
871,Receiving,Win,2nd,Down the T,Hard,False,1
872,Serving,Win,1st,Wide,Hard,False,1
873,Serving,Win,1st,Down the T,Hard,False,1
874,Serving,Loss,1st,Wide,Hard,False,1
875,Serving,Loss,1st,Wide,Hard,False,1
876,Serving,Win,1st,Wide,Hard,False,1
877,Serving,Loss,2nd,Wide,Hard,False,1
878,Serving,Loss,1st,Down the T,Hard,False,1
879,Serving,Loss,2nd,Body,Hard,False,1
880,Receiving,Loss,1st,Down the T,Hard,False,1
881,Receiving,Win,1st,Wide,Hard,False,1
882,Receiving,Loss,1st,Down the T,Hard,False,1
883,Receiving,Win,1st,Down the T,Hard,False,1
884,Receiving,Loss,2nd,Wide,Hard,False,1
885,Receiving,Loss,1st,Down the T,Hard,True,1
886,Serving,Win,1st,Down the T,Hard,False,1
887,Serving,Loss,2nd,Body,Hard,False,1
888,Serving,Win,1st,Wide,Hard,False,1
889,Serving,Win,1st,Down the T,Hard,False,1
890,Serving,Loss,2nd,Down the T,Hard,False,1
891,Serving,Win,1st,Down the T,Hard,False,1
892,Receiving,Loss,1st,Wide,Hard,False,1
893,Receiving,Win,2nd,Down the T,Hard,False,1
894,Receiving,Loss,2nd,Wide,Hard,False,1
895,Receiving,Loss,1st,Down the T,Hard,False,1
896,Receiving,Win,2nd,Wide,Hard,False,1
897,Receiving,Win,2nd,Down the T,Hard,False,1
898,Receiving,Loss,2nd,Body,Hard,False,1
899,Receiving,Win,2nd,Down the T,Hard,False,1
900,Receiving,Loss,1st,Body,Hard,False,1
901,Receiving,Loss,1st,Wide,Hard,False,1
902,Serving,Win,1st,Body,Hard,False,1
903,Serving,Loss,2nd,Wide,Hard,False,1
904,Serving,Win,1st,Wide,Hard,False,1
905,Serving,Win,1st,Down the T,Hard,True,1
906,Serving,Win,2nd,Wide,Hard,False,1
907,Receiving,Loss,1st,Wide,Hard,False,1
908,Receiving,Loss,2nd,Body,Hard,False,1
909,Receiving,Win,1st,Body,Hard,False,1
910,Receiving,Loss,1st,Wide,Hard,False,1
911,Receiving,Loss,1st,Wide,Hard,True,1
912,Serving,Win,1st,Down the T,Hard,False,1
913,Serving,Win,1st,Down the T,Hard,False,1
914,Serving,Loss,1st,Wide,Hard,False,1
915,Serving,Loss,1st,Wide,Hard,False,1
916,Serving,Loss,2nd,Wide,Hard,False,1
918,Receiving,Win,1st,Wide,Hard,False,1
919,Receiving,Win,1st,Down the T,Hard,False,1
920,Receiving,Loss,1st,Wide,Hard,True,1
921,Receiving,Loss,1st,Down the T,Hard,False,1
922,Receiving,Win,1st,Body,Hard,False,1
923,Receiving,Loss,1st,Down the T,Hard,False,1
924,Receiving,Win,2nd,Wide,Hard,False,1
925,Receiving,Loss,1st,Wide,Hard,False,1
926,Receiving,Win,1st,Down the T,Hard,False,1
927,Receiving,Loss,2nd,Body,Hard,False,1
928,Receiving,Win,1st,Wide,Hard,False,1
930,Receiving,Win,1st,Down the T,Hard,False,1
931,Receiving,Loss,2nd,Body,Hard,False,1
932,Receiving,Loss,1st,Wide,Hard,False,1
933,Receiving,Win,2nd,Down the T,Hard,False,1
934,Receiving,Win,2nd,Body,Hard,False,1
935,Receiving,Loss,1st,Down the T,Hard,False,1
936,Receiving,Loss,1st,Wide,Hard,False,1
937,Receiving,Loss,1st,Body,Hard,False,1
938,Serving,Win,1st,Wide,Hard,False,1
939,Serving,Win,2nd,Wide,Hard,False,1
940,Serving,Win,1st,Down the T,Hard,False,1
941,Serving,Win,2nd,Wide,Hard,False,1
942,Receiving,Loss,1st,Wide,Hard,False,1
943,Receiving,Loss,1st,Down the T,Hard,False,1
944,Receiving,Loss,2nd,Down the T,Hard,False,1
945,Receiving,Loss,1st,Wide,Hard,False,1
946,Serving,Win,1st,Down the T,Hard,False,1
947,Serving,Win,1st,Wide,Hard,False,1
948,Serving,Win,1st,Down the T,Hard,False,1
949,Serving,Win,1st,Wide,Hard,False,1
950,Receiving,Loss,1st,Wide,Hard,False,1
951,Receiving,Win,1st,Down the T,Hard,False,1
952,Receiving,Loss,1st,Down the T,Hard,True,1
953,Receiving,Win,2nd,Wide,Hard,False,1
954,Receiving,Loss,2nd,Body,Hard,False,1
955,Receiving,Loss,1st,Down the T,Hard,True,1
956,Serving,Win,2nd,Down the T,Hard,False,1
957,Serving,Loss,2nd,Down the T,Hard,False,1
959,Serving,Win,1st,Wide,Hard,False,1
960,Serving,Win,1st,Wide,Hard,False,1
961,Receiving,Loss,1st,Wide,Hard,False,1
962,Receiving,Loss,2nd,Body,Hard,False,1
963,Receiving,Win,1st,Down the T,Hard,False,1
964,Receiving,Win,2nd,Body,Hard,False,1
965,Receiving,Win,2nd,Wide,Hard,False,1
966,Receiving,Win,1st,Body,Hard,False,1
967,Serving,Win,1st,Wide,Hard,False,1
968,Serving,Win,1st,Down the T,Hard,False,1
969,Serving,Win,1st,Wide,Hard,True,1
970,Serving,Win,1st,Down the T,Hard,True,1
971,Receiving,Win,2nd,Down the T,Hard,False,1
972,Receiving,Loss,1st,Down the T,Hard,True,1
973,Receiving,Loss,1st,Wide,Hard,False,1
974,Receiving,Win,1st,Wide,Hard,False,1
975,Receiving,Loss,1st,Wide,Hard,False,1
976,Receiving,Win,2nd,Body,Hard,False,1
977,Receiving,Win,1st,Down the T,Hard,False,1
978,Receiving,Win,1st,Down the T,Hard,False,1
979,Serving,Win,1st,Down the T,Hard,True,1
980,Serving,Win,1st,Down the T,Hard,False,1
981,Serving,Win,1st,Wide,Hard,False,1
982,Serving,Loss,1st,Down the T,Hard,False,1
983,Serving,Win,2nd,Down the T,Hard,False,1
985,Receiving,Win,2nd,Body,Hard,False,1
986,Receiving,Loss,1st,Wide,Hard,False,1
987,Receiving,Loss,2nd,Wide,Hard,False,1
988,Receiving,Loss,1st,Wide,Hard,False,1
989,Receiving,Loss,1st,Down the T,Hard,False,1
990,Serving,Loss,1st,Down the T,Hard,False,1
991,Serving,Win,1st,Wide,Hard,False,1
992,Serving,Win,2nd,Down the T,Hard,False,1
993,Serving,Loss,2nd,Body,Hard,False,1
994,Serving,Win,1st,Wide,Hard,True,1
995,Serving,Win,1st,Wide,Hard,False,1
996,Receiving,Win,1st,Down the T,Hard,False,1
997,Receiving,Loss,2nd,Body,Hard,False,1
998,Receiving,Loss,2nd,Body,Hard,False,1
999,Receiving,Win,2nd,Body,Hard,False,1
1001,Receiving,Loss,2nd,Wide,Hard,False,1
1002,Serving,Loss,1st,Down the T,Hard,False,1
1003,Serving,Win,1st,Down the T,Hard,True,1
1004,Serving,Loss,2nd,Down the T,Hard,False,1
1005,Serving,Win,1st,Wide,Hard,False,1
1006,Serving,Loss,1st,Body,Hard,False,1
1007,Serving,Loss,1st,Wide,Hard,False,1
1008,Receiving,Loss,1st,Down the T,Hard,True,1
1009,Receiving,Loss,1st,Wide,Hard,True,1
1010,Receiving,Loss,1st,Down the T,Hard,True,1
1011,Receiving,Win,2nd,Down the T,Hard,False,1
1012,Receiving,Loss,1st,Down the T,Hard,False,1
1013,Serving,Win,1st,Wide,Hard,False,1
1014,Serving,Win,1st,Wide,Hard,False,1
1015,Serving,Win,2nd,Wide,Hard,False,1
1016,Serving,Win,1st,Down the T,Hard,True,1
1017,Receiving,Win,1st,Wide,Hard,False,1
1018,Receiving,Loss,1st,Wide,Hard,False,1
1019,Receiving,Loss,1st,Wide,Hard,False,1
1020,Receiving,Win,1st,Wide,Hard,False,1
1021,Receiving,Loss,2nd,Body,Hard,False,1
1022,Receiving,Loss,1st,Down the T,Hard,False,1
1023,Serving,Win,2nd,Down the T,Hard,False,1
1024,Serving,Loss,2nd,Wide,Hard,False,1
1025,Serving,Loss,2nd,Body,Hard,False,1
1026,Serving,Win,1st,Down the T,Hard,False,1
1027,Serving,Win,1st,Down the T,Hard,True,1
1028,Serving,Loss,1st,Down the T,Hard,False,1
1029,Serving,Loss,1st,Down the T,Hard,False,1
1030,Serving,Loss,1st,Down the T,Hard,False,1
1031,Receiving,Win,1st,Wide,Hard,False,1
1032,Receiving,Loss,1st,Wide,Hard,False,1
1033,Receiving,Loss,1st,Down the T,Hard,False,1
1034,Receiving,Win,2nd,Body,Hard,False,1
1035,Receiving,Loss,1st,Wide,Hard,False,1
1036,Receiving,Loss,1st,Down the T,Hard,False,1
1037,Serving,Win,1st,Down the T,Hard,False,1
1038,Serving,Win,2nd,Down the T,Hard,False,1
1039,Serving,Loss,2nd,Body,Hard,False,1
1040,Serving,Win,2nd,Body,Hard,False,1
1041,Serving,Win,2nd,Down the T,Hard,False,1
1042,Receiving,Win,2nd,Body,Hard,False,1
1043,Receiving,Loss,1st,Down the T,Hard,False,1
1044,Receiving,Win,2nd,Body,Hard,False,1
1045,Receiving,Win,1st,Wide,Hard,False,1
1046,Receiving,Loss,1st,Wide,Hard,False,1
1047,Receiving,Loss,1st,Down the T,Hard,False,1
1048,Receiving,Loss,1st,Wide,Hard,False,1
1049,Receiving,Loss,2nd,Wide,Hard,False,1
1052,Serving,Win,1st,Wide,Hard,True,1
1053,Serving,Win,1st,Wide,Hard,True,1
1054,Receiving,Loss,1st,Wide,Hard,False,1
1055,Receiving,Win,2nd,Body,Hard,False,1
1056,Receiving,Win,1st,Down the T,Hard,False,1
1057,Receiving,Loss,2nd,Down the T,Hard,False,1
1058,Receiving,Loss,1st,Wide,Hard,False,1
1059,Receiving,Loss,1st,Wide,Hard,False,1
1060,Serving,Win,2nd,Down the T,Hard,False,1
1061,Serving,Loss,2nd,Body,Hard,False,1
1062,Serving,Win,2nd,Down the T,Hard,False,1
1063,Serving,Win,1st,Wide,Hard,False,1
1064,Serving,Win,2nd,Wide,Hard,False,1
1065,Receiving,Loss,1st,Down the T,Hard,False,1
1066,Receiving,Loss,1st,Down the T,Hard,False,1
1067,Receiving,Loss,2nd,Down the T,Hard,False,1
1068,Receiving,Loss,1st,Wide,Hard,False,1
1069,Serving,Win,1st,Wide,Hard,False,1
1070,Serving,Win,2nd,Body,Hard,False,1
1071,Serving,Win,2nd,Down the T,Hard,False,1
1072,Serving,Win,1st,Down the T,Hard,False,1
1073,Receiving,Loss,1st,Down the T,Hard,False,1
1074,Receiving,Win,2nd,Body,Hard,False,1
1075,Receiving,Win,1st,Wide,Hard,False,1
1076,Receiving,Win,1st,Down the T,Hard,False,1
1077,Receiving,Loss,1st,Down the T,Hard,False,1
1078,Receiving,Loss,2nd,Body,Hard,False,1
1079,Receiving,Loss,2nd,Down the T,Hard,False,1
1080,Receiving,Loss,1st,Wide,Hard,False,1
1081,Serving,Win,1st,Down the T,Hard,False,1
1082,Serving,Win,1st,Down the T,Hard,True,1
1083,Serving,Win,1st,Down the T,Hard,False,1
1084,Serving,Win,2nd,Down the T,Hard,False,1
1085,Receiving,Loss,1st,Down the T,Hard,False,1
1086,Receiving,Win,1st,Body,Hard,False,1
1087,Receiving,Loss,1st,Wide,Hard,True,1
1088,Receiving,Loss,1st,Wide,Hard,True,1
1089,Receiving,Loss,1st,Wide,Hard,False,1
1090,Serving,Win,1st,Wide,Hard,False,1
1091,Serving,Win,1st,Wide,Hard,False,1
1092,Serving,Win,2nd,Body,Hard,False,1
1093,Serving,Win,1st,Wide,Hard,True,1
1094,Receiving,Loss,1st,Wide,Hard,False,1
1095,Serving,Win,1st,Down the T,Hard,False,1
1096,Serving,Win,1st,Down the T,Hard,False,1
1097,Receiving,Loss,2nd,Wide,Hard,False,1
1098,Receiving,Loss,1st,Wide,Hard,False,1
1099,Serving,Win,1st,Down the T,Hard,False,1
1100,Serving,Loss,1st,Down the T,Hard,False,1
1101,Receiving,Win,1st,Down the T,Hard,False,1
1102,Receiving,Win,2nd,Body,Hard,False,1
1103,Serving,Win,2nd,Body,Hard,False,1
